subject,session,list,item,input,output,study,recall,repeat,intrusion,list_type,list_category,category,response,response_time
1,1,13,MICK JAGGER,14,4,true,true,0,false,mixed,mixed,cel,3,0.741
1,1,13,TINA TURNER,15,9,true,true,0,false,mixed,mixed,cel,3,0.651
1,1,13,WILL FERRELL,16,n/a,true,false,0,false,mixed,mixed,cel,2,0.44
1,1,13,TIRE,17,n/a,true,false,0,false,mixed,mixed,obj,3,0.731
1,1,13,HANDLE,18,n/a,true,false,0,false,mixed,mixed,obj,3,0.983
1,1,13,MICROCHIP,19,n/a,true,false,0,false,mixed,mixed,obj,4,0.878
1,1,13,BUGLE,20,n/a,true,false,0,false,mixed,mixed,obj,1,0.875
1,1,13,OAHU BEACH,21,n/a,true,false,0,false,mixed,mixed,loc,4,0.979
1,1,13,DOME OF THE ROCK,22,n/a,true,false,0,false,mixed,mixed,loc,3,0.764
1,1,13,GRAND TETON PARK,23,n/a,true,false,0,false,mixed,mixed,loc,3,0.955
1,1,13,ETHIOPIAN CHURCH,24,1,true,true,0,false,mixed,mixed,loc,2,0.843
1,1,14,MEDAL,1,n/a,true,false,0,false,pure,obj,obj,2,1.051
1,1,14,MAGNET,2,n/a,true,false,0,false,pure,obj,obj,2,1.076
1,1,14,LIGHTBULB,3,5,true,true,0,false,pure,obj,obj,3,0.832
1,1,14,WINDOW,4,3,true,true,0,false,pure,obj,obj,4,0.87
1,1,14,FIRE EXTINGUISHER,5,n/a,true,false,0,false,pure,obj,obj,3,0.66
1,1,14,BLOWDRYER,6,n/a,true,false,0,false,pure,obj,obj,2,0.801
1,1,14,WREATH,7,n/a,true,false,0,false,pure,obj,obj,3,0.547
1,1,14,BIRDHOUSE,8,n/a,true,false,0,false,pure,obj,obj,2,0.676
1,1,14,HIGH CHAIR,9,n/a,true,false,0,false,pure,obj,obj,4,0.952
1,1,14,KEYS,10,n/a,true,false,0,false,pure,obj,obj,4,0.915
1,1,14,WHISTLE,11,n/a,true,false,0,false,pure,obj,obj,2,1.109
1,1,14,TV,12,6,true,true,0,false,pure,obj,obj,3,0.653
1,1,14,BICYCLE,13,n/a,true,false,0,false,pure,obj,obj,3,0.659
1,1,14,BOOK,14,n/a,true,false,0,false,pure,obj,obj,3,0.651
1,1,14,MAYONNAISE,15,n/a,true,false,0,false,pure,obj,obj,3,0.92
1,1,14,EARRINGS,16,n/a,true,false,0,false,pure,obj,obj,3,0.567
1,1,14,ROPE,17,n/a,true,false,0,false,pure,obj,obj,3,0.733
1,1,14,PIE,18,2,true,true,0,false,pure,obj,obj,3,0.647
1,1,14,SHOE,19,n/a,true,false,0,false,pure,obj,obj,4,0.926
1,1,14,LEAF,20,4,true,true,0,false,pure,obj,obj,3,0.709
1,1,14,BOUQUET,21,n/a,true,false,0,false,pure,obj,obj,3,0.767
1,1,14,BASKET,22,n/a,true,false,0,false,pure,obj,obj,2,0.588
1,1,14,LEMON,23,n/a,true,false,0,false,pure,obj,obj,3,0.568
1,1,14,HAMMER,24,1,true,true,0,false,pure,obj,obj,2,0.547
1,1,15,BONO,1,10,true,true,0,false,pure,cel,cel,2,1.01
1,1,15,ANNETTE BENING,2,9,true,true,0,false,pure,cel,cel,4,0.753
1,1,15,GARTH BROOKS,3,n/a,true,false,0,false,pure,cel,cel,3,0.98
1,1,15,WAYNE GRETZKY,4,n/a,true,false,0,false,pure,cel,cel,3,0.819
1,1,15,CAMERON DIAZ,5,n/a,true,false,0,false,pure,cel,cel,4,0.69
1,1,15,KIRSTEN DUNST,6,11,true,true,0,false,pure,cel,cel,4,0.65
1,1,15,JON STEWART,7,n/a,true,false,0,false,pure,cel,cel,3,0.673
1,1,15,GWYNETH PALTROW,8,n/a,true,false,0,false,pure,cel,cel,4,0.624
1,1,15,LEONARDO DICAPRIO,9,n/a,true,false,0,false,pure,cel,cel,4,0.914
1,1,15,ROBIN WILLIAMS,10,n/a,true,false,0,false,pure,cel,cel,3,0.638
1,1,15,SCARLETT JOHANSSON,11,4,true,true,0,false,pure,cel,cel,4,0.598
1,1,15,JIM MORRISON,12,n/a,true,false,0,false,pure,cel,cel,3,0.577
1,1,15,KEANU REEVES,13,n/a,true,false,0,false,pure,cel,cel,3,0.747
1,1,15,BRUCE LEE,14,n/a,true,false,0,false,pure,cel,cel,3,0.396
1,1,15,DENZEL WASHINGTON,15,6,true,true,0,false,pure,cel,cel,3,0.807
1,1,15,DANE COOK,16,n/a,true,false,0,false,pure,cel,cel,3,1.019
1,1,15,MICHAEL MOORE,17,n/a,true,false,0,false,pure,cel,cel,3,0.545
1,1,15,CHARLIZE THERON,18,3,true,true,0,false,pure,cel,cel,4,0.553
1,1,15,HELEN HUNT,19,8,true,true,0,false,pure,cel,cel,4,0.773
1,1,15,OPRAH WINFREY,20,5,true,true,0,false,pure,cel,cel,4,0.618
1,1,15,TOM BROKAW,21,n/a,true,false,0,false,pure,cel,cel,2,0.706
1,1,15,ANTONIO BANDERAS,22,7,true,true,0,false,pure,cel,cel,3,0.699
1,1,15,PARIS HILTON,23,2,true,true,0,false,pure,cel,cel,4,0.659
1,1,15,JENNIFER LOPEZ,24,1,true,true,0,false,pure,cel,cel,4,0.783
1,1,16,KAUFMAN STADIUM,1,n/a,true,false,0,false,mixed,mixed,loc,2,0.862
1,1,16,ROCK AND ROLL HALL OF FAME,2,n/a,true,false,0,false,mixed,mixed,loc,3,0.825
1,1,16,LUXOR HOTEL,3,5,true,true,0,false,mixed,mixed,loc,2,0.65
1,1,16,TRIPOD,4,n/a,true,false,0,false,mixed,mixed,obj,3,0.577
1,1,16,SAUCEPAN,5,n/a,true,false,0,false,mixed,mixed,obj,4,0.699
1,1,16,MAILBOX,6,n/a,true,false,0,false,mixed,mixed,obj,4,0.691
1,1,16,MICHAEL JORDAN,7,3,true,true,0,false,mixed,mixed,cel,4,0.772
1,1,16,DUSTIN HOFFMAN,8,n/a,true,false,0,false,mixed,mixed,cel,4,0.894
1,1,16,CONAN O'BRIEN,9,n/a,true,false,0,false,mixed,mixed,cel,2,0.716
1,1,16,JEANS,10,n/a,true,false,0,false,mixed,mixed,obj,3,0.67
1,1,16,SWORD,11,n/a,true,false,0,false,mixed,mixed,obj,1,1.137
1,1,16,COLIN POWELL,12,n/a,true,false,0,false,mixed,mixed,cel,4,0.785
1,1,16,ALLEN IVERSON,13,n/a,true,false,0,false,mixed,mixed,cel,3,0.859
1,1,16,JOHN HANCOCK CENTER,14,4,true,true,0,false,mixed,mixed,loc,4,0.793
1,1,16,PENTAGON,15,n/a,true,false,0,false,mixed,mixed,loc,2,0.642
1,1,16,STEVEN SPIELBERG,16,n/a,true,false,0,false,mixed,mixed,cel,3,0.606
1,1,16,MEL GIBSON,17,n/a,true,false,0,false,mixed,mixed,cel,4,0.842
1,1,16,JACKIE KENNEDY,18,n/a,true,false,0,false,mixed,mixed,cel,4,0.826
1,1,16,THERMOMETER,19,n/a,true,false,0,false,mixed,mixed,obj,3,0.665
1,1,16,RING,20,n/a,true,false,0,false,mixed,mixed,obj,4,0.633
1,1,16,WAFFLE,21,n/a,true,false,0,false,mixed,mixed,obj,4,0.74
1,1,16,SUEZ CANAL,22,2,true,true,0,false,mixed,mixed,loc,4,0.707
1,1,16,AYERS ROCK,23,n/a,true,false,0,false,mixed,mixed,loc,2,0.827
1,1,16,CN TOWER,24,1,true,true,0,false,mixed,mixed,loc,3,0.887
1,2,17,LINCOLN FINANCIAL FIELD,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.031
1,2,17,MAMMOTH CAVE,2,n/a,true,false,0,false,mixed,mixed,loc,3,1.072
1,2,17,MOUNT BLANC,3,n/a,true,false,0,false,mixed,mixed,loc,3,0.726
1,2,17,QUINCY MARKET,4,n/a,true,false,0,false,mixed,mixed,loc,2,0.71
1,2,17,KEYS,5,9,true,true,0,false,mixed,mixed,obj,4,1.243
1,2,17,WATER GUN,6,8,true,true,0,false,mixed,mixed,obj,3,0.763
1,2,17,HIGH CHAIR,7,n/a,true,false,0,false,mixed,mixed,obj,2,1.132
1,2,17,APPLE,8,n/a,true,false,0,false,mixed,mixed,obj,4,0.851
1,2,17,REESE WITHERSPOON,9,3,true,true,0,false,mixed,mixed,cel,4,1.182
1,2,17,HUGH GRANT,10,4,true,true,0,false,mixed,mixed,cel,4,0.699
1,2,17,JIMI HENDRIX,11,n/a,true,false,0,false,mixed,mixed,cel,2,1.085
1,2,17,LANCE ARMSTRONG,12,n/a,true,false,0,false,mixed,mixed,cel,3,0.89
1,2,17,ARUBA,13,12,true,true,0,false,mixed,mixed,loc,4,0.911
1,2,17,NEWGRANGE,14,n/a,true,false,0,false,mixed,mixed,loc,2,0.939
1,2,17,GRAND OLE OPRY,15,11,true,true,0,false,mixed,mixed,loc,2,0.901
1,2,17,FISHERMAN'S WHARF,16,10,true,true,0,false,mixed,mixed,loc,2,0.732
1,2,17,RAZOR,17,n/a,true,false,0,false,mixed,mixed,obj,3,1.08
1,2,17,NEWSPAPER,18,7,true,true,0,false,mixed,mixed,obj,4,0.971
1,2,17,ICE,19,6,true,true,0,false,mixed,mixed,obj,4,0.838
1,2,17,ALLENWRENCH,20,n/a,true,false,0,false,mixed,mixed,obj,2,1.041
1,2,17,MIKE MYERS,21,n/a,true,false,0,false,mixed,mixed,cel,3,0.769
1,2,17,DEBRA MESSING,22,2,true,true,0,false,mixed,mixed,cel,3,0.864
1,2,17,JOHN TRAVOLTA,23,5,true,true,0,false,mixed,mixed,cel,2,0.892
1,2,17,HALEY JOEL OSMENT,24,1,true,true,0,false,mixed,mixed,cel,3,0.788
1,2,18,WHITE CLIFFS OF DOVER,1,n/a,true,false,0,false,pure,loc,loc,2,1.077
1,2,18,VENICE,2,9,true,true,0,false,pure,loc,loc,3,0.917
1,2,18,OLD FAITHFUL,3,11,true,true,0,false,pure,loc,loc,3,0.974
1,2,18,SOHO,4,n/a,true,false,0,false,pure,loc,loc,2,0.931
1,2,18,TIMES SQUARE,5,6,true,true,0,false,pure,loc,loc,3,0.805
1,2,18,PHILADELPHIA CITY HALL,6,n/a,true,false,0,false,pure,loc,loc,2,1.046
1,2,18,COLONIAL WILLIAMSBURG,7,8,true,true,0,false,pure,loc,loc,2,0.875
1,2,18,ATLANTIC CITY,8,n/a,true,false,0,false,pure,loc,loc,3,0.874
1,2,18,OXFORD,9,n/a,true,false,0,false,pure,loc,loc,2,0.749
1,2,18,GRAND CENTRAL STATION,10,7,true,true,0,false,pure,loc,loc,3,0.82
1,2,18,KREMLIN,11,n/a,true,false,0,false,pure,loc,loc,2,0.858
1,2,18,PEARL HARBOR,12,n/a,true,false,0,false,pure,loc,loc,4,1.118
1,2,18,THE VENETIAN,13,10,true,true,0,false,pure,loc,loc,4,1.083
1,2,18,HOOVER DAM,14,4,true,true,0,false,pure,loc,loc,2,0.722
1,2,18,CANCUN,15,5,true,true,0,false,pure,loc,loc,4,0.893
1,2,18,SAN FRANCISCO,16,n/a,true,false,0,false,pure,loc,loc,4,0.757
1,2,18,UNITED NATIONS BUILDING,17,12,true,true,0,false,pure,loc,loc,2,1.083
1,2,18,HARRODS,18,n/a,true,false,0,false,pure,loc,loc,1,0.941
1,2,18,ST PAULS CATHEDRAL,19,14,true,true,0,false,pure,loc,loc,1,0.918
1,2,18,INDIANAPOLIS MOTOR SPEEDWAY,20,n/a,true,false,0,false,pure,loc,loc,3,0.967
1,2,18,GREAT ZIMBABWE RUINS,21,n/a,true,false,0,false,pure,loc,loc,2,0.978
1,2,18,STATUE OF LIBERTY,22,3,true,true,0,false,pure,loc,loc,2,0.671
1,2,18,MECCA,23,2,true,true,0,false,pure,loc,loc,3,0.969
1,2,18,ATOMIUM,24,1,true,true,0,false,pure,loc,loc,2,0.708
1,2,18,ZIMBABWE_RUINS,n/a,13,false,true,0,true,pure,loc,n/a,n/a,n/a
1,2,19,DWIGHT EISENHOWER,1,9,true,true,0,false,mixed,mixed,cel,2,0.883
1,2,19,JAMIE FOXX,2,6,true,true,0,false,mixed,mixed,cel,3,0.747
1,2,19,DREW BARRYMORE,3,8,true,true,0,false,mixed,mixed,cel,3,0.808
1,2,19,CHRISTOPHER REEVE,4,n/a,true,false,0,false,mixed,mixed,cel,3,0.814
1,2,19,WAILING WALL,5,n/a,true,false,0,false,mixed,mixed,loc,2,0.767
1,2,19,TREVI FOUNTAIN,6,n/a,true,false,0,false,mixed,mixed,loc,2,0.871
1,2,19,VIOLIN,7,17,true,true,0,false,mixed,mixed,obj,3,0.82
1,2,19,LIGHTER,8,n/a,true,false,0,false,mixed,mixed,obj,2,1.199
1,2,19,CANOE,9,16,true,true,0,false,mixed,mixed,obj,2,0.647
1,2,19,JACKET,10,15,true,true,0,false,mixed,mixed,obj,3,0.809
1,2,19,DRESSER,11,3,true,true,0,false,mixed,mixed,obj,4,0.792
1,2,19,SARAH JESSICA PARKER,12,7,true,true,0,false,mixed,mixed,cel,4,0.745
1,2,19,ALLEN IVERSON,13,n/a,true,false,0,false,mixed,mixed,cel,3,0.859
1,2,19,ANTHONY HOPKINS,14,5,true,true,0,false,mixed,mixed,cel,3,1.075
1,2,19,ANNETTE BENING,15,4,true,true,0,false,mixed,mixed,cel,3,0.846
1,2,19,TAJ MAHAL,16,10,true,true,0,false,mixed,mixed,loc,4,0.891
1,2,19,IWO JIMA MEMORIAL,17,n/a,true,false,0,false,mixed,mixed,loc,2,1.093
1,2,19,PANAMA CANAL,18,11,true,true,0,false,mixed,mixed,loc,3,0.878
1,2,19,PETRIFIED FOREST,19,n/a,true,false,0,false,mixed,mixed,loc,2,0.974
1,2,19,TIMBUKTU,20,12,true,true,0,false,mixed,mixed,loc,2,0.761
1,2,19,PACIFIC BELL PARK,21,n/a,true,false,0,false,mixed,mixed,loc,2,0.921
1,2,19,BOOK,22,n/a,true,false,0,false,mixed,mixed,obj,3,0.95
1,2,19,SHAMPOO,23,1,true,true,0,false,mixed,mixed,obj,2,0.518
1,2,19,SHAMPOO,23,14,false,true,1,false,mixed,mixed,obj,2,0.518
1,2,19,PILL,24,2,true,true,0,false,mixed,mixed,obj,3,0.725
1,2,19,PILL,24,13,false,true,1,false,mixed,mixed,obj,3,0.725
1,2,20,MAHATMA GANDHI,1,6,true,true,0,false,pure,cel,cel,4,0.808
1,2,20,ALEX RODRIGUEZ,2,n/a,true,false,0,false,pure,cel,cel,2,0.91
1,2,20,JENNIFER ANISTON,3,7,true,true,0,false,pure,cel,cel,4,0.726
1,2,20,JON VOIGHT,4,13,true,true,0,false,pure,cel,cel,2,0.813
1,2,20,ALBERT EINSTEIN,5,15,true,true,0,false,pure,cel,cel,3,1.013
1,2,20,ROBERT REDFORD,6,n/a,true,false,0,false,pure,cel,cel,2,0.805
1,2,20,BENJAMIN FRANKLIN,7,10,true,true,0,false,pure,cel,cel,3,0.752
1,2,20,STEPHEN COLBERT,8,17,true,true,0,false,pure,cel,cel,2,0.929
1,2,20,FAITH HILL,9,n/a,true,false,0,false,pure,cel,cel,3,0.703
1,2,20,SAMUEL L JACKSON,10,n/a,true,false,0,false,pure,cel,cel,3,0.682
1,2,20,JASON BIGGS,11,3,true,true,0,false,pure,cel,cel,2,0.775
1,2,20,MATTHEW PERRY,12,8,true,true,0,false,pure,cel,cel,3,0.919
1,2,20,DUSTIN HOFFMAN,13,n/a,true,false,0,false,pure,cel,cel,3,0.819
1,2,20,MARTIN LUTHER KING JR,14,14,true,true,0,false,pure,cel,cel,2,0.653
1,2,20,DENZEL WASHINGTON,15,5,true,true,0,false,pure,cel,cel,3,0.614
1,2,20,MARILYN MONROE,16,16,true,true,0,false,pure,cel,cel,3,0.555
1,2,20,MIKE TYSON,17,n/a,true,false,0,false,pure,cel,cel,3,0.485
1,2,20,DALAI LAMA,18,11,true,true,0,false,pure,cel,cel,2,0.979
1,2,20,CHARLIE SHEEN,19,n/a,true,false,0,false,pure,cel,cel,2,0.7
1,2,20,CONDOLEEZZA RICE,20,9,true,true,0,false,pure,cel,cel,3,0.646
1,2,20,JOAQUIN PHOENIX,21,12,true,true,0,false,pure,cel,cel,2,0.654
1,2,20,ADAM SANDLER,22,4,true,true,0,false,pure,cel,cel,2,0.793
1,2,20,LISA KUDROW,23,2,true,true,0,false,pure,cel,cel,3,0.735
1,2,20,KOBE BRYANT,24,1,true,true,0,false,pure,cel,cel,2,0.691
1,2,21,BARBARA WALTERS,1,n/a,true,false,0,false,mixed,mixed,cel,3,1.158
1,2,21,HULK HOGAN,2,n/a,true,false,0,false,mixed,mixed,cel,2,0.684
1,2,21,CHRIS FARLEY,3,n/a,true,false,0,false,mixed,mixed,cel,2,0.71
1,2,21,CHAIR,4,n/a,true,false,0,false,mixed,mixed,obj,4,1.011
1,2,21,QUARTER,5,n/a,true,false,0,false,mixed,mixed,obj,4,0.784
1,2,21,WALKMAN,6,9,true,true,0,false,mixed,mixed,obj,4,0.923
1,2,21,SYDNEY OPERA HOUSE,7,11,true,true,0,false,mixed,mixed,loc,3,1.003
1,2,21,ACADIA PARK,8,n/a,true,false,0,false,mixed,mixed,loc,2,1.152
1,2,21,GUM,9,n/a,true,false,0,false,mixed,mixed,obj,4,1.022
1,2,21,PRINTER,10,13,true,true,0,false,mixed,mixed,obj,2,0.791
1,2,21,GRAND CANYON,11,10,true,true,0,false,mixed,mixed,loc,4,0.928
1,2,21,ROCKEFELLER CENTER,12,n/a,true,false,0,false,mixed,mixed,loc,3,0.528
1,2,21,PETRA,13,n/a,true,false,0,false,mixed,mixed,loc,2,0.469
1,2,21,LONDON DUNGEON,14,12,true,true,0,false,mixed,mixed,loc,3,0.464
1,2,21,SCARLETT JOHANSSON,15,4,true,true,0,false,mixed,mixed,cel,3,0.887
1,2,21,TOM HANKS,16,3,true,true,0,false,mixed,mixed,cel,3,0.671
1,2,21,ROMAN FORUM,17,n/a,true,false,0,false,mixed,mixed,loc,3,0.682
1,2,21,ANGEL FALLS,18,n/a,true,false,0,false,mixed,mixed,loc,3,0.497
1,2,21,FLOWERPOT,19,8,true,true,0,false,mixed,mixed,obj,3,0.972
1,2,21,THERMOMETER,20,7,true,true,0,false,mixed,mixed,obj,2,1.116
1,2,21,PAPER BAG,21,6,true,true,0,false,mixed,mixed,obj,3,0.745
1,2,21,MEG RYAN,22,5,true,true,0,false,mixed,mixed,cel,2,0.707
1,2,21,STEVE MARTIN,23,2,true,true,0,false,mixed,mixed,cel,4,0.703
1,2,21,JOE DIMAGGIO,24,1,true,true,0,false,mixed,mixed,cel,3,0.681
1,2,22,BABE RUTH,1,7,true,true,0,false,mixed,mixed,cel,2,0.919
1,2,22,ORLANDO BLOOM,2,n/a,true,false,0,false,mixed,mixed,cel,3,0.763
1,2,22,BILL MAHER,3,5,true,true,0,false,mixed,mixed,cel,2,0.909
1,2,22,REGIS PHILBIN,4,4,true,true,0,false,mixed,mixed,cel,3,0.455
1,2,22,BOWLING BALL,5,n/a,true,false,0,false,mixed,mixed,obj,2,0.499
1,2,22,KLEENEX,6,10,true,true,0,false,mixed,mixed,obj,2,0.773
1,2,22,BUTTON,7,9,true,true,0,false,mixed,mixed,obj,3,0.939
1,2,22,KEYCHAIN,8,n/a,true,false,0,false,mixed,mixed,obj,4,0.87
1,2,22,MONTICELLO,9,n/a,true,false,0,false,mixed,mixed,loc,2,0.645
1,2,22,BRANDENBURG GATE,10,n/a,true,false,0,false,mixed,mixed,loc,2,0.83
1,2,22,SEA WORLD,11,n/a,true,false,0,false,mixed,mixed,loc,3,0.66
1,2,22,MOUNT FUJI,12,n/a,true,false,0,false,mixed,mixed,loc,2,0.626
1,2,22,CHRISTOPHER WALKEN,13,n/a,true,false,0,false,mixed,mixed,cel,3,0.63
1,2,22,HOWARD STERN,14,n/a,true,false,0,false,mixed,mixed,cel,2,0.666
1,2,22,KURT COBAIN,15,3,true,true,0,false,mixed,mixed,cel,2,0.705
1,2,22,MARTHA STEWART,16,6,true,true,0,false,mixed,mixed,cel,3,0.649
1,2,22,LIBERTY PLACE,17,n/a,true,false,0,false,mixed,mixed,loc,2,0.518
1,2,22,VATICAN CITY,18,12,true,true,0,false,mixed,mixed,loc,3,0.594
1,2,22,LINCOLN MEMORIAL,19,n/a,true,false,0,false,mixed,mixed,loc,3,0.848
1,2,22,CAPE HORN,20,n/a,true,false,0,false,mixed,mixed,loc,2,0.715
1,2,22,SKATEBOARD,21,n/a,true,false,0,false,mixed,mixed,obj,2,0.713
1,2,22,SHOWER HEAD,22,11,true,true,0,false,mixed,mixed,obj,2,0.687
1,2,22,MOUSE,23,2,true,true,0,false,mixed,mixed,obj,4,0.968
1,2,22,FIRE EXTINGUISHER,24,1,true,true,0,false,mixed,mixed,obj,3,0.906
1,2,22,BARBARA WALTERS,n/a,8,false,true,0,true,mixed,mixed,n/a,n/a,n/a
1,2,22,BARBARA WALTERS,n/a,8,false,true,0,true,mixed,mixed,n/a,n/a,n/a
1,2,23,JIM MORRISON,1,n/a,true,false,0,false,mixed,mixed,cel,2,0.988
1,2,23,HEATHER GRAHAM,2,5,true,true,0,false,mixed,mixed,cel,3,0.766
1,2,23,COLIN POWELL,3,n/a,true,false,0,false,mixed,mixed,cel,2,0.616
1,2,23,URINAL,4,n/a,true,false,0,false,mixed,mixed,obj,2,0.78
1,2,23,BABY BIB,5,n/a,true,false,0,false,mixed,mixed,obj,3,1.039
1,2,23,HOLLYWOOD,6,n/a,true,false,0,false,mixed,mixed,loc,4,0.951
1,2,23,LAKE TAHOE,7,n/a,true,false,0,false,mixed,mixed,loc,2,0.678
1,2,23,MILLENIUM PARK,8,n/a,true,false,0,false,mixed,mixed,loc,3,0.542
1,2,23,GLOVES,9,n/a,true,false,0,false,mixed,mixed,obj,3,0.63
1,2,23,FIREPLACE,10,n/a,true,false,0,false,mixed,mixed,obj,2,0.496
1,2,23,KEN GRIFFEY,11,n/a,true,false,0,false,mixed,mixed,cel,2,0.623
1,2,23,ROBERTO BENIGNI,12,6,true,true,0,false,mixed,mixed,cel,2,0.901
1,2,23,CARROT TOP,13,n/a,true,false,0,false,mixed,mixed,cel,3,0.821
1,2,23,SEVEN MILE BRIDGE,14,n/a,true,false,0,false,mixed,mixed,loc,4,0.852
1,2,23,BUCKINGHAM PALACE,15,n/a,true,false,0,false,mixed,mixed,loc,2,0.525
1,2,23,FLORENCE,16,7,true,true,0,false,mixed,mixed,loc,3,0.656
1,2,23,MADONNA,17,4,true,true,0,false,mixed,mixed,cel,4,0.824
1,2,23,BILLY CRYSTAL,18,n/a,true,false,0,false,mixed,mixed,cel,4,0.749
1,2,23,MOUNT EVEREST,19,8,true,true,0,false,mixed,mixed,loc,2,0.928
1,2,23,SERENGETI PLAIN,20,n/a,true,false,0,false,mixed,mixed,loc,3,0.33
1,2,23,PUMPKIN,21,9,true,true,0,false,mixed,mixed,obj,2,0.45
1,2,23,KNIFE,22,3,true,true,0,false,mixed,mixed,obj,2,0.577
1,2,23,MASK,23,2,true,true,0,false,mixed,mixed,obj,2,1.131
1,2,23,CIGARETTE,24,1,true,true,0,false,mixed,mixed,obj,2,0.834
1,2,23,SEA WORLD,n/a,10,false,true,0,true,mixed,mixed,n/a,n/a,n/a
1,2,24,MITTEN,1,8,true,true,0,false,pure,obj,obj,3,1.124
1,2,24,STOCKING,2,9,true,true,0,false,pure,obj,obj,2,0.817
1,2,24,BED,3,4,true,true,0,false,pure,obj,obj,4,0.851
1,2,24,MICROCHIP,4,13,true,true,0,false,pure,obj,obj,2,0.933
1,2,24,TENT,5,7,true,true,0,false,pure,obj,obj,3,0.882
1,2,24,SURGE PROTECTOR,6,12,true,true,0,false,pure,obj,obj,2,0.77
1,2,24,HANDLE,7,11,true,true,0,false,pure,obj,obj,3,1.153
1,2,24,LANTERN,8,n/a,true,false,0,false,pure,obj,obj,2,0.894
1,2,24,LADDER,9,n/a,true,false,0,false,pure,obj,obj,2,0.753
1,2,24,TROPHY,10,n/a,true,false,0,false,pure,obj,obj,2,0.848
1,2,24,WEDDING DRESS,11,n/a,true,false,0,false,pure,obj,obj,2,0.691
1,2,24,TRIPOD,12,n/a,true,false,0,false,pure,obj,obj,2,0.666
1,2,24,PEPPER,13,n/a,true,false,0,false,pure,obj,obj,2,1.08
1,2,24,LENS,14,n/a,true,false,0,false,pure,obj,obj,2,0.835
1,2,24,EMERALD,15,n/a,true,false,0,false,pure,obj,obj,1,0.864
1,2,24,CACTUS,16,n/a,true,false,0,false,pure,obj,obj,1,1.002
1,2,24,PAPER CLIP,17,14,true,true,0,false,pure,obj,obj,2,0.699
1,2,24,PEDAL,18,10,true,true,0,false,pure,obj,obj,2,0.847
1,2,24,DICE,19,5,true,true,0,false,pure,obj,obj,2,0.9
1,2,24,AXE,20,6,true,true,0,false,pure,obj,obj,1,0.98
1,2,24,BOWL,21,2,true,true,0,false,pure,obj,obj,4,1.008
1,2,24,PETRI DISH,22,n/a,true,false,0,false,pure,obj,obj,2,1.062
1,2,24,LIGHT SWITCH,23,3,true,true,0,false,pure,obj,obj,4,1.025
1,2,24,PEN,24,1,true,true,0,false,pure,obj,obj,4,0.738
1,2,25,JOAN RIVERS,1,n/a,true,false,0,false,pure,cel,cel,3,0.937
1,2,25,BRUCE LEE,2,n/a,true,false,0,false,pure,cel,cel,2,0.693
1,2,25,PETER JENNINGS,3,8,true,true,0,false,pure,cel,cel,3,0.782
1,2,25,ANDRE3000,4,15,true,true,0,false,pure,cel,cel,2,0.612
1,2,25,TOM BROKAW,5,7,true,true,0,false,pure,cel,cel,3,0.467
1,2,25,CHER,6,6,true,true,0,false,pure,cel,cel,2,0.569
1,2,25,JOHN LENNON,7,14,true,true,0,false,pure,cel,cel,2,0.558
1,2,25,KATIE COURIC,8,9,true,true,0,false,pure,cel,cel,3,0.569
1,2,25,BEN KINGSLEY,9,11,true,true,0,false,pure,cel,cel,2,0.675
1,2,25,ASHTON KUTCHER,10,5,true,true,0,false,pure,cel,cel,4,0.84
1,2,25,TOBEY MAGUIRE,11,n/a,true,false,0,false,pure,cel,cel,3,0.54
1,2,25,ANGELINA JOLIE,12,12,true,true,0,false,pure,cel,cel,2,0.648
1,2,25,MICHAEL JACKSON,13,n/a,true,false,0,false,pure,cel,cel,3,0.561
1,2,25,STEVEN SPIELBERG,14,n/a,true,false,0,false,pure,cel,cel,2,0.701
1,2,25,PRINCE WILLIAM,15,n/a,true,false,0,false,pure,cel,cel,3,0.561
1,2,25,MEL GIBSON,16,16,true,true,0,false,pure,cel,cel,2,0.531
1,2,25,BRITTANY MURPHY,17,4,true,true,0,false,pure,cel,cel,3,0.52
1,2,25,ELVIS PRESLEY,18,n/a,true,false,0,false,pure,cel,cel,3,0.399
1,2,25,BONO,19,13,true,true,0,false,pure,cel,cel,2,0.587
1,2,25,KEIRA KNIGHTLEY,20,n/a,true,false,0,false,pure,cel,cel,2,0.622
1,2,25,LIZA MINELLI,21,10,true,true,0,false,pure,cel,cel,3,0.541
1,2,25,OPRAH WINFREY,22,3,true,true,0,false,pure,cel,cel,2,0.277
1,2,25,DAVID BECKHAM,23,2,true,true,0,false,pure,cel,cel,2,0.42
1,2,25,CAMERON DIAZ,24,1,true,true,0,false,pure,cel,cel,4,0.862
1,2,26,BLUE MOSQUE,1,12,true,true,0,false,pure,loc,loc,2,0.878
1,2,26,GIANT'S CAUSEWAY,2,n/a,true,false,0,false,pure,loc,loc,3,0.594
1,2,26,KITTY HAWK BEACH,3,14,true,true,0,false,pure,loc,loc,2,0.498
1,2,26,MONTMARTRE,4,n/a,true,false,0,false,pure,loc,loc,2,0.62
1,2,26,ARC DE TRIOMPHE,5,5,true,true,0,false,pure,loc,loc,3,0.745
1,2,26,VICTORIA FALLS,6,4,true,true,0,false,pure,loc,loc,4,0.813
1,2,26,TOWER BRIDGE,7,9,true,true,0,false,pure,loc,loc,3,0.576
