subject,run,trial,set_size,probe,response,correct,response_time
022,2,13,5,target,old,1,1.7580771217999995
022,3,1,7,target,old,1,1.2229618110999994
022,3,2,7,target,old,1,0.9438477041000013
022,3,3,5,lure,new,1,2.5454286515000035
022,3,4,7,target,new,0,1.6337825748999961
022,3,5,7,lure,new,1,1.1654589047999764
022,3,6,5,target,old,1,1.5002758271999994
022,3,7,3,lure,new,1,2.571029945499987
022,3,8,7,target,old,1,1.4857750943000099
022,3,9,7,target,old,1,1.2511632365000196
022,3,10,3,target,old,1,0.9723491446999901
022,3,11,5,lure,new,1,1.7055862041000296
022,3,12,3,lure,new,1,1.3987706968999873
022,3,13,5,target,old,1,1.1611586874000182
022,3,14,3,target,old,1,2.0148018323999963
022,3,15,7,target,old,1,1.9961008872999741
022,3,16,3,target,old,1,1.1085560289000114
022,3,17,5,lure,new,1,2.3273176276999834
022,3,18,7,target,new,0,2.510126867300073
022,3,19,5,target,old,1,1.2786646265000172
022,3,20,3,lure,new,1,2.0105016150999973
022,3,21,5,lure,new,1,1.9425981832000616
022,3,22,3,target,old,1,1.1123562208999829
022,3,23,7,lure,new,1,2.7999415151999756
022,3,24,3,lure,new,1,1.5621789560000252
022,3,25,5,target,old,1,0.9606485532999613
022,4,1,7,lure,new,1,1.7896402780000003
022,4,2,7,lure,new,1,1.8515416712000103
022,4,3,3,target,old,1,1.103524836099993
022,4,4,7,target,old,1,1.3536304650999966
022,4,5,3,target,old,1,1.406131646700004
022,4,6,3,target,old,1,0.787017712800008
022,4,7,5,lure,new,1,1.4254320810999843
022,4,8,5,target,old,1,0.9413211855000156
022,4,9,5,lure,new,1,1.6792377932999898
022,4,10,7,lure,new,1,3.131470477499988
022,4,11,5,target,old,1,1.1121250297999836
022,4,12,5,lure,new,1,1.2947291394999638
022,4,13,5,target,old,1,0.9587215771999809
022,4,14,5,lure,new,1,3.553079966299947
022,4,15,5,target,old,1,1.9926448469000206
022,4,16,3,lure,new,1,1.3176296547999868
022,4,17,3,lure,new,1,3.7499843978999934
022,4,18,7,lure,new,1,1.2935291123999946
022,4,19,7,lure,new,1,1.1659262406000153
022,4,20,7,target,new,0,1.5783355223999251
022,4,21,7,target,old,1,2.494556143000068
022,4,22,5,lure,new,1,2.0624464178999915
022,4,23,3,lure,new,1,1.1930268505000186
022,4,24,3,lure,new,1,0.9464213003000168
022,4,25,3,lure,new,1,1.4473325740000291
022,5,1,5,lure,new,1,2.3828929418000016
022,5,2,3,lure,new,1,1.2437485108999908
022,5,3,5,lure,new,1,1.6435641051999994
022,5,4,5,target,old,1,1.0703417472999917
022,5,5,7,lure,new,1,1.6654649593999977
022,5,6,3,target,old,1,1.4803577394999934
022,5,7,3,target,old,1,1.1795460066999794
022,5,8,5,target,old,1,1.0396405498999854
022,5,9,7,target,old,1,0.8774342231999981
022,5,10,7,lure,new,1,2.7895088013000304
022,5,11,3,target,old,1,1.0560411895999664
022,5,12,3,target,old,1,1.2152473991999955
022,5,13,7,lure,new,1,1.2195475670000064
022,5,14,7,target,old,1,2.8984130489999984
022,5,15,5,target,old,1,1.1319441499999812
022,5,16,3,target,old,1,1.232948089600029
022,5,17,7,lure,new,1,1.9531761811999786
022,5,18,7,lure,old,0,9.242960510200021
022,5,19,7,target,old,1,1.3422523529000046
022,5,20,5,lure,new,1,2.2731886628999973
022,5,21,5,target,old,1,3.4141331639999635
022,5,22,3,lure,new,1,1.8017702757999814
022,5,23,7,target,old,1,1.3053509135999093
022,5,24,3,target,old,1,0.7099276897999971
022,5,25,3,target,old,1,2.630602603400007
022,6,1,3,lure,new,1,1.4376600499000034
022,6,2,7,lure,new,1,1.9306806429000005
022,6,3,5,lure,new,1,0.9929414743999985
022,6,4,5,lure,new,1,1.85877763969998
022,6,5,5,target,new,0,1.6946707849999996
022,6,7,3,lure,new,1,1.1215468460999887
022,6,8,7,target,old,1,1.3567566707000083
022,6,9,3,target,old,1,1.1262470423999957
022,6,10,3,target,old,1,1.091245580500015
022,6,11,7,lure,new,1,0.9572399831000098
022,6,12,3,target,old,1,0.8201342564000242
022,6,13,3,target,old,1,0.8430352129000198
022,6,14,3,target,old,1,0.995741591299975
022,6,15,3,target,old,1,2.0841870547999974
022,6,16,7,target,old,1,1.435759970499987
022,6,17,7,lure,new,1,1.7333724015999792
022,6,18,5,target,old,1,0.7551315412000008
022,6,19,7,lure,new,1,1.389058019800018
022,6,20,7,lure,new,1,1.6086671927999987
022,6,21,5,lure,new,1,2.3501981658999966
022,6,22,7,target,old,1,1.2144507266000346
022,6,23,5,target,old,1,0.9990417290999858
022,6,24,5,target,old,1,1.188449640500039
022,6,25,5,target,old,1,1.2634527733999903
023,1,1,7,lure,new,1,2.4369593380999994
023,1,2,5,lure,old,0,3.3828599995999937
023,1,3,5,target,old,1,5.011933363599994
023,1,4,3,target,old,1,2.0317162127000046
023,1,5,3,target,old,1,1.3979487679000044
023,1,6,5,target,old,1,1.102617339099993
023,1,7,3,target,old,1,1.0967167112000027
023,1,8,3,lure,new,1,1.7706884344000002
023,1,9,7,target,old,1,2.2547399466000115
023,1,10,5,lure,new,1,2.1419279412999686
023,1,11,3,lure,new,1,1.7286839643000462
023,1,12,3,target,old,1,1.2758357728000078
023,1,13,3,target,old,1,0.7339781090000201
023,1,14,5,target,old,1,0.6564698606999855
023,1,15,3,target,old,1,0.7670816318999982
023,1,16,5,lure,new,1,1.1213193294000234
023,1,17,7,lure,old,0,1.0462113364999936
023,1,18,7,target,old,1,0.6863730430000032
023,1,19,7,lure,new,1,1.2987382100999412
023,1,20,5,target,old,1,0.6921736602999999
023,1,21,5,target,old,1,0.8938951272000395
023,1,22,7,target,old,1,0.8558910827999853
023,1,23,7,lure,new,1,1.9311055058000193
023,1,24,7,lure,new,1,1.392848225200055
023,1,25,5,target,old,1,1.2542334739999887
023,2,1,3,target,old,1,0.702579054800001
023,2,2,3,lure,new,1,0.7251815981000007
023,2,3,7,target,old,1,1.162030752800007
023,2,4,5,lure,new,1,1.0635196682000014
023,2,5,5,target,old,1,0.6780762978000041
023,2,6,3,target,old,1,0.6263704798000163
023,2,7,5,target,old,1,0.7003788072999839
023,2,8,3,lure,new,1,0.9346051626000076
023,2,9,5,target,old,1,1.0916228304000128
023,2,10,5,lure,new,1,2.322461325500001
023,2,11,7,lure,new,1,2.8426198541000076
023,2,12,7,lure,new,1,3.5954045582000163
023,2,13,5,target,old,1,1.3601530455999864
023,2,14,3,target,old,1,0.8646972964999691
023,2,15,3,target,old,1,0.8575964975000261
023,2,16,7,target,old,1,0.9563076045999992
023,2,17,7,lure,new,1,2.9143279227999983
023,2,18,7,target,new,0,4.347689205999984
023,2,19,3,target,old,1,0.7637859418999824
023,2,20,7,target,old,1,1.0925229317000458
023,2,21,5,lure,new,1,1.4311610355999846
023,2,22,5,lure,new,1,1.3624533045000362
023,2,23,3,target,old,1,0.7783875848999742
023,2,24,7,lure,new,1,2.482179297099947
023,2,25,3,lure,new,1,0.7474841076000303
023,3,1,3,lure,new,1,0.8623156094000031
023,3,2,7,target,old,1,1.244766884199997
023,3,3,5,lure,new,1,1.8891532762000054
023,3,4,5,target,old,1,0.7901059284000098
023,3,5,3,target,old,1,0.588278869699991
023,3,6,7,target,old,1,1.153054588499998
023,3,7,3,lure,new,1,0.7672028577999868
023,3,8,7,lure,new,1,2.963497311999987
023,3,9,3,target,new,0,0.8658160788000089
023,3,10,7,target,old,1,1.2322652080999887
023,3,11,5,lure,new,1,0.725597279800013
023,3,12,7,lure,new,1,6.097417472400025
023,3,13,5,lure,new,1,0.7553012621999642
023,3,14,3,lure,new,1,0.61948305330003
023,3,15,5,target,old,1,1.012735776099987
023,3,16,3,target,old,1,0.8681163872000184
023,3,17,5,lure,new,1,1.7196305484999925
023,3,18,7,target,old,1,1.9090559444999826
023,3,19,3,target,old,1,0.6889923722999356
023,3,20,5,target,old,1,0.8133090392000213
023,3,21,7,target,old,1,0.8168095085000004
023,3,22,3,lure,new,1,0.6931929354000204
023,3,23,7,target,old,1,0.5641756382000267
023,3,24,5,target,old,1,0.5074680356000272
023,3,25,7,target,old,1,0.7684030187000417
023,4,1,5,target,old,1,0.8477640276000002
023,4,2,5,target,old,1,1.0900823288000012
023,4,3,3,target,old,1,0.7435561573000058
023,4,4,5,lure,new,1,1.7888351022999984
023,4,5,7,target,old,1,1.9650484109000104
023,4,6,3,lure,new,1,2.112559551700002
023,4,7,5,lure,new,1,1.4546098598000015
023,4,8,7,target,old,1,2.248769839000005
023,4,9,7,lure,old,0,4.172115100200017
023,4,10,7,target,old,1,1.2106914377999942
023,4,11,5,target,old,1,0.8489641182000014
023,4,12,5,lure,new,1,1.2983980619000022
023,4,13,7,lure,new,1,3.8953942008000126
023,4,14,5,target,old,1,1.4379085985000302
023,4,15,3,target,old,1,0.9185693751999793
023,4,16,3,lure,new,1,0.61384636089997
023,4,17,7,lure,new,1,0.6971526526999696
023,4,18,5,lure,new,1,1.7140294526000162
023,4,19,7,lure,new,1,2.590195625299998
023,4,20,3,target,old,1,0.974373589899983
023,4,21,3,lure,new,1,0.7333553869000298
023,4,22,7,lure,new,1,2.668401531900031
023,4,23,3,lure,new,1,0.527139812400037
023,4,24,5,lure,new,1,1.2815967929999488
023,4,25,3,lure,new,1,0.5752434454000195
023,5,1,5,target,old,1,0.6363861082
023,5,2,3,lure,new,1,0.7413003038999975
023,5,3,7,lure,new,1,3.221635913400007
023,5,4,3,target,old,1,0.49216659409999863
023,5,5,3,target,old,1,0.49846744659998876
023,5,6,7,lure,new,1,3.842919978099985
023,5,7,3,target,old,1,0.5047682992000091
023,5,8,7,target,old,1,1.1323532166000234
023,5,9,5,target,old,1,0.5890797073000158
023,5,10,5,lure,new,1,2.6967648940999993
023,5,11,3,target,old,1,1.1842602400000146
023,5,12,5,lure,new,1,1.279773163599998
023,5,13,7,target,old,1,1.2280661673000282
023,5,14,7,lure,new,1,1.9784677026999589
023,5,15,5,target,old,1,0.4892662016999907
023,5,16,5,target,old,1,0.7886067048000314
023,5,17,3,target,old,1,0.7838060552999764
023,5,18,5,lure,new,1,1.4003894840000157
023,5,19,7,lure,new,1,2.9927049370999725
023,5,20,7,lure,new,1,2.1660930899000164
023,5,21,3,lure,new,1,0.6686904792999258
023,5,22,7,target,old,1,2.3796219820000033
023,5,23,3,target,old,1,1.05474271519995
023,5,24,7,target,old,1,0.6030816017999996
023,5,25,3,target,old,1,0.8074092489999884
024,1,1,5,target,new,0,1.4638718150999992
024,1,2,5,lure,new,1,0.6229582277999981
024,1,3,3,target,new,0,1.021659495700007
024,1,4,7,target,new,0,0.6177569066999951
024,1,5,7,lure,new,1,0.6412628770999902
024,1,6,7,lure,new,1,0.5134304083999837
024,1,7,3,lure,new,1,0.6002524607000055
024,1,8,5,target,new,0,0.5572415362000243
024,1,9,7,target,new,0,0.576846515699998
024,1,10,7,target,new,0,0.6211577705999787
024,1,11,5,target,new,0,0.5996523082000067
024,1,12,7,lure,new,1,0.5629429842999798
024,1,13,3,target,new,0,1.1695970709999983
024,1,14,3,lure,new,1,0.7864997664999578
024,1,15,5,target,new,0,0.9325368591000256
024,1,16,5,lure,new,1,0.9353375704000086
024,1,17,5,target,new,0,1.4248619068999915
024,1,18,7,lure,new,1,0.5451384620999988
024,1,19,3,target,new,0,1.108081446299991
024,1,20,3,target,new,0,1.008156065899982
024,1,21,3,target,new,0,0.8586180841000441
024,1,22,5,target,new,0,0.8555172965000111
024,1,23,7,lure,new,1,0.7170821347999663
024,1,24,5,lure,new,1,0.9817493587000854
024,1,25,3,target,new,0,1.1249857400000565
024,2,1,7,target,new,0,1.492079690899999
024,2,2,7,target,new,0,0.6718709716000006
024,2,3,3,lure,new,1,0.8900264858000071
024,2,4,5,target,new,0,1.1204851308999935
024,2,5,5,target,new,0,0.6374622155999958
024,2,6,3,target,new,0,0.9127322637999953
024,2,7,5,lure,new,1,0.41510563229999775
024,2,8,7,target,new,0,0.7823990977999813
024,2,9,3,target,new,0,0.5995525685999894
024,2,10,3,target,new,0,0.5030280060000223
024,2,11,7,lure,new,1,0.7610936762000051
024,2,12,5,lure,new,1,0.5955515505000335
024,2,13,7,lure,new,1,0.6008528995999995
024,2,14,7,target,new,0,0.5179317985999887
024,2,15,5,lure,new,1,0.5182318749000387
024,2,16,3,target,new,0,0.8761229478000132
024,2,17,7,lure,new,1,0.3788964180999983
024,2,18,5,target,new,0,0.8291109845999927
024,2,19,3,target,new,0,0.8450150317000293
024,2,20,7,lure,new,1,0.7871002941000143
024,2,21,3,lure,new,1,0.6089549612999576
024,2,22,5,lure,new,1,0.4909249260999786
024,2,23,5,target,new,0,0.7812988178000069
024,2,24,3,target,new,0,0.6672698007999998
024,2,25,3,lure,new,1,0.5585421326999267
024,3,1,3,target,new,0,0.9157330274000017
024,3,2,7,target,new,0,0.45401553379999626
024,3,3,7,target,new,0,0.31568033140000296
024,3,4,5,lure,new,1,0.8213089993000011
024,3,5,7,target,new,0,0.46001706100000206
024,3,6,5,lure,new,1,0.47322042090002014
024,3,7,5,target,new,0,0.8234095337000156
024,3,8,3,lure,new,1,0.7041791931000034
024,3,9,3,target,new,0,0.8324118246000012
024,3,10,5,lure,new,1,0.7724965779000001
024,3,11,7,target,new,0,2.317489733699972
024,3,12,5,target,new,0,0.782599148700001
024,3,13,3,lure,new,1,0.9326373290999754
024,3,14,3,target,new,0,0.8043046720999882
024,3,15,5,target,new,0,0.5506401219000168
024,3,16,7,lure,new,1,0.6791728297000077
024,3,17,7,target,new,0,0.5421379582999748
024,3,18,7,target,new,0,0.5380369146999442
024,3,19,7,lure,new,1,0.4611173410000333
024,3,20,7,target,new,0,0.8527169916999924
024,3,21,3,lure,new,1,1.1510929196999768
024,3,22,3,target,new,0,0.7183828075999941
024,3,23,3,lure,new,1,0.8652201733999618
024,3,24,5,target,new,0,0.8562178825999354
024,3,25,5,lure,new,1,0.8534171697999682
